case_id,ocd_id,surface_formula,adsorbate,backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,variant,best_energy_eV,success,run_path,iterations,wasted_iterations,waste_ratio,slip_count,dissociation_count,tokens_used
004,46,Pt16V48,[N]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.176612854003906,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/004,5,0,0.0,4,0,36340
004,46,Pt16V48,[N]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.488563537597656,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/004,1,0,0.0,1,0,6861
005,70,As48Hf48Ni48,[NH2],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-10.075138092041016,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/005,5,0,0.0,3,0,40898
005,70,As48Hf48Ni48,[NH2],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-9.978092193603516,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/005,3,0,0.0,1,0,25565
005,70,As48Hf48Ni48,[NH2],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.075138092041016,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/005,5,0,0.0,3,0,38758
005,70,As48Hf48Ni48,[NH2],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.075138092041016,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/005,5,0,0.0,3,0,40945
005,70,As48Hf48Ni48,[NH2],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.262384414672852,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/005,1,0,0.0,0,0,6451
006,76,In10N10Ti30,N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-3.417623519897461,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/006,5,0,0.0,4,1,36111
006,76,In10N10Ti30,N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.715871810913086,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/006,5,0,0.0,3,0,32427
006,76,In10N10Ti30,N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.715871810913086,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/006,4,0,0.0,2,0,34091
006,76,In10N10Ti30,N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.715871810913086,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/006,5,0,0.0,3,1,34206
006,76,In10N10Ti30,N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.376506805419922,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/006,1,0,0.0,0,0,5617
007,84,Mo18S72W18,O=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-19.925071716308594,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/007,5,1,0.2,0,0,35042
007,84,Mo18S72W18,O=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-19.925071716308594,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/007,5,1,0.2,1,0,31852
007,84,Mo18S72W18,O=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-19.950759887695312,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/007,5,0,0.0,2,0,32990
007,84,Mo18S72W18,O=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-19.925071716308594,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/007,5,0,0.0,1,1,30988
007,84,Mo18S72W18,O=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-19.317611694335938,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/007,1,0,0.0,0,0,6189
008,87,Ga12Pd36,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-8.466651916503906,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/008,5,0,0.0,4,0,39289
008,87,Ga12Pd36,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.466606140136719,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/008,5,0,0.0,4,0,34286
008,87,Ga12Pd36,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.490046501159668,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/008,5,0,0.0,4,0,36671
008,87,Ga12Pd36,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.490031242370605,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/008,4,0,0.0,3,0,34598
008,87,Ga12Pd36,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.173670768737793,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/008,1,0,0.0,0,0,6109
009,88,Ge24Zr40,[CH]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-4.292024612426758,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/009,4,0,0.0,4,0,47783
009,88,Ge24Zr40,[CH]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.213466644287109,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/009,5,0,0.0,5,1,36271
009,88,Ge24Zr40,[CH]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.292024612426758,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/009,5,0,0.0,4,1,41072
009,88,Ge24Zr40,[CH]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.276355743408203,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/009,5,0,0.0,4,2,41185
009,88,Ge24Zr40,[CH]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.276355743408203,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/009,1,0,0.0,0,0,6996
010,94,Ag18Sr27,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-3.34561538696289,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/010,5,0,0.0,5,2,41549
010,94,Ag18Sr27,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.759845733642578,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/010,4,0,0.0,4,2,37000
010,94,Ag18Sr27,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.3845252990722656,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/010,5,0,0.0,5,2,39920
010,94,Ag18Sr27,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.3845176696777344,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/010,5,0,0.0,5,2,40267
010,94,Ag18Sr27,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/010,1,0,0.0,1,1,6832
011,105,Se48Sn48,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-4.418554306030273,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/011,5,0,0.0,1,0,34943
011,105,Se48Sn48,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.418554306030273,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/011,5,0,0.0,0,0,34385
011,105,Se48Sn48,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.418554306030273,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/011,5,0,0.0,0,0,33259
011,105,Se48Sn48,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.381780624389648,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/011,4,0,0.0,1,0,29670
011,105,Se48Sn48,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.418554306030273,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/011,1,0,0.0,0,0,5784
012,108,Ru60Ta20,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-14.549540519714355,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/012,5,0,0.0,5,0,40545
012,108,Ru60Ta20,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-14.256022453308104,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/012,1,0,0.0,1,0,3092
012,108,Ru60Ta20,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-14.549540519714355,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/012,5,0,0.0,5,0,39697
012,108,Ru60Ta20,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-14.549540519714355,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/012,5,0,0.0,5,0,40783
012,108,Ru60Ta20,[NH],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-14.256022453308104,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/012,1,0,0.0,1,0,6573
013,114,Ag24In12Sc12,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-2.746053695678711,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/013,3,0,0.0,2,0,27818
013,114,Ag24In12Sc12,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.6935501098632812,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/013,5,0,0.0,4,2,33791
013,114,Ag24In12Sc12,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.746053695678711,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/013,5,0,0.0,4,1,34877
013,114,Ag24In12Sc12,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.746053695678711,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/013,5,0,0.0,4,1,36259
013,114,Ag24In12Sc12,CO,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.2730464935302734,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/013,1,0,0.0,0,0,6259
014,118,Ge36V60,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-11.384456634521484,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/014,5,0,0.0,5,1,43664
014,118,Ge36V60,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.384395599365234,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/014,5,0,0.0,5,0,36973
014,118,Ge36V60,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.384395599365234,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/014,5,0,0.0,5,1,40137
014,118,Ge36V60,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.384395599365234,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/014,5,0,0.0,5,1,41306
014,118,Ge36V60,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.13772201538086,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/014,1,0,0.0,1,0,6526
015,130,Ge16Mn48,C(=O)C,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/015,5,0,0.0,2,2,38117
015,130,Ge16Mn48,C(=O)C,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/015,5,0,0.0,2,2,34379
015,130,Ge16Mn48,C(=O)C,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/015,5,0,0.0,2,2,40915
015,130,Ge16Mn48,C(=O)C,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/015,5,0,0.0,3,3,35636
015,130,Ge16Mn48,C(=O)C,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/015,1,0,0.0,0,0,6583
016,181,Cu32Se64W16,C(C)O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-9.236335754394531,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/016,5,0,0.0,3,1,36194
016,181,Cu32Se64W16,C(C)O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.361473083496094,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/016,5,0,0.0,3,1,31099
016,181,Cu32Se64W16,C(C)O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-9.077659606933594,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/016,4,0,0.0,3,1,34983
016,181,Cu32Se64W16,C(C)O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.361473083496094,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/016,5,0,0.0,2,1,35290
016,181,Cu32Se64W16,C(C)O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.077842712402344,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/016,1,0,0.0,0,0,6269
017,183,Pb24Y8,[N]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-2.716468811035156,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/017,5,0,0.0,4,0,38443
017,183,Pb24Y8,[N]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7164840698242188,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/017,1,0,0.0,1,0,3091
017,183,Pb24Y8,[N]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7175216674804688,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/017,5,0,0.0,4,0,36276
017,183,Pb24Y8,[N]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7164840698242188,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/017,5,0,0.0,4,0,35776
017,183,Pb24Y8,[N]=O,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.7164840698242188,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/017,1,0,0.0,1,0,6159
018,192,Si8Ta16V24,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-7.570980072021484,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/018,5,0,0.0,5,2,41463
018,192,Si8Ta16V24,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.854701995849609,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_slip/018,5,0,0.0,5,1,36769
018,192,Si8Ta16V24,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.854701995849609,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_forbid/018,5,0,0.0,5,1,40786
018,192,Si8Ta16V24,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.854701995849609,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/no_termination/018,5,0,0.0,5,2,40297
018,192,Si8Ta16V24,[N]=N,claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/one_shot/018,1,0,0.0,1,1,6165
019,196,Ag96Ga32,[CH2][O],claude,anthropic_claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,Anthropic official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-2.2634506225585938,TRUE,research/results/basic_experiments/ocd62/anthropic_claude_sonnet46_mace_mp0_small/full/019,5,0,0.0,3,0,42511
