dataset,case_id,backend,backend_label,variant,variant_label,E_full_eV,E_variant_eV,delta_E_variant_minus_full_eV,delta_positive_means,within_0p01_eV,within_0p05_eV,full_better_gt_0p05_eV,variant_better_gt_0p05_eV,plot_note
OCD62,043,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-7.811891555786133,-7.790712356567383,0.021179199,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-3.01446533203125,-2.73760986328125,0.276855469,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-1.4145851135253906,-1.351470947265625,0.063114166,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,046,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-4.241493225097656,-3.859092712402344,0.382400513,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-2.113170623779297,-2.125509262084961,-0.012338638,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-11.654657363891602,-6.983524322509766,4.671133041,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-8.628105163574219,-7.621452331542969,1.006652832,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-3.3380630016326904,-3.5041396617889404,-0.166076660,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-3.134342908859253,-3.134526014328003,-0.000183105,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-11.695304870605469,-11.58232879638672,0.112976074,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-2.722797393798828,-2.717609405517578,0.005187988,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-12.998695373535156,-12.920936584472656,0.077758789,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-10.486995697021484,-10.415063858032228,0.071931839,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-2.903726577758789,-2.9037342071533203,-0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-2.848228454589844,-2.848228454589844,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-8.322032928466797,-7.671304702758789,0.650728226,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-10.732337951660156,-10.710975646972656,0.021362305,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,one_shot,1-Shot,-7.338869094848633,-7.339601516723633,-0.000732422,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,001,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.3565673828125,-1.798297882080078,1.558269501,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,001,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.3565673828125,-3.3565673828125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,001,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.3565673828125,-3.356536865234375,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-4.346963882446289,-4.346961975097656,0.000001907,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-4.346963882446289,-4.346961975097656,0.000001907,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-4.346963882446289,-4.346963882446289,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.2602787017822266,-3.288806915283203,-0.028528214,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.2602787017822266,-3.2887935638427734,-0.028514862,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.2602787017822266,-3.2887916564941406,-0.028512955,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-7.159950256347656,-7.392616271972656,-0.232666016,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-7.159950256347656,-7.159950256347656,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-7.159950256347656,-6.716285705566406,0.443664551,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-10.076349258422852,-10.076349258422852,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-10.076349258422852,-9.978092193603516,0.098257065,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-10.076349258422852,-10.075260162353516,0.001089096,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,006,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.715871810913086,-3.421102523803711,0.294769287,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,006,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.715871810913086,-3.715871810913086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,006,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.715871810913086,-3.715871810913086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,007,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-19.72858428955078,-19.726364135742188,0.002220154,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,007,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-19.72858428955078,-19.925010681152344,-0.196426392,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,007,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-19.72858428955078,-19.925071716308594,-0.196487427,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,008,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-8.466468811035156,-7.49000072479248,0.976468086,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,008,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-8.466468811035156,-8.466667175292969,-0.000198364,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,008,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-8.466468811035156,-8.466621398925781,-0.000152588,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,009,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-4.290790557861328,-4.578418731689453,-0.287628174,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,009,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-4.290790557861328,-4.578388214111328,-0.287597656,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,009,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-4.290790557861328,-4.291933059692383,-0.001142502,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,010,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.3845176696777344,-3.3845176696777344,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,010,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.3845176696777344,-2.735858917236328,0.648658752,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,010,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.3845176696777344,-3.3456077575683594,0.038909912,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,011,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-4.418552398681641,-4.367143630981445,0.051408768,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,011,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-4.418552398681641,-4.36711311340332,0.051439285,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,011,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-4.418552398681641,-4.367143630981445,0.051408768,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,012,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-14.549540519714355,-14.549540519714355,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,012,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-14.549540519714355,-14.549540519714355,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,012,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-14.549540519714355,-14.549540519714355,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,013,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-2.772481918334961,-2.700719833374023,0.071762085,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,013,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-2.772481918334961,-2.746053695678711,0.026428223,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,013,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-2.772481918334961,-2.746053695678711,0.026428223,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,014,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-10.13772201538086,-10.13772201538086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,014,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-10.13772201538086,-10.13772201538086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,014,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-10.13772201538086,-11.384395599365234,-1.246673584,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,015,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-1.094757080078125,-1.094757080078125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,015,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-1.094757080078125,-1.094757080078125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,015,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-1.094757080078125,-1.094757080078125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,016,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-10.360984802246094,-9.663703918457031,0.697280884,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,016,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-10.360984802246094,-9.077415466308594,1.283569336,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,016,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-10.360984802246094,-10.360984802246094,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,017,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-2.7166519165039062,-2.437950134277344,0.278701782,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,017,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-2.7166519165039062,-2.7164840698242188,0.000167847,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,017,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-2.7166519165039062,-2.7166519165039062,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,018,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-7.854732513427734,-8.053489685058594,-0.198757172,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,018,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-7.854732513427734,-7.570980072021484,0.283752441,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,018,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-7.854732513427734,-7.724544525146484,0.130187988,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,019,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-1.855987548828125,-1.83050537109375,0.025482178,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,019,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-1.855987548828125,-1.8302001953125,0.025787354,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,019,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-1.855987548828125,-1.8563232421875,-0.000335693,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,020,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-7.707094192504883,-7.707094192504883,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,020,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-7.707094192504883,-7.707094192504883,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,020,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-7.707094192504883,-7.707094192504883,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,021,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-5.017307281494141,-4.950687408447266,0.066619873,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,021,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-5.017307281494141,-4.950687408447266,0.066619873,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,021,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-5.017307281494141,-5.017307281494141,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,022,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.6048831939697266,-3.6048831939697266,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,022,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.6048831939697266,-3.60184097290039,0.003042221,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,022,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.6048831939697266,-3.6088905334472656,-0.004007339,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,023,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.439350128173828,-3.439472198486328,-0.000122070,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,023,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.439350128173828,-3.4393959045410156,-0.000045776,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,023,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.439350128173828,-3.439350128173828,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,024,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-5.222927093505859,-5.207889556884766,0.015037537,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,024,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-5.222927093505859,-5.207889556884766,0.015037537,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,024,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-5.222927093505859,-5.222909927368164,0.000017166,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,025,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.549367904663086,-3.493206024169922,0.056161880,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,025,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.549367904663086,-3.493175506591797,0.056192398,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,025,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.549367904663086,-3.493694305419922,0.055673599,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,026,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-7.434551239013672,-7.450054168701172,-0.015502930,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,026,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-7.434551239013672,-7.434549331665039,0.000001907,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,026,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-7.434551239013672,-7.434551239013672,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,027,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-7.403881072998047,-7.403881072998047,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,027,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-7.403881072998047,-7.403881072998047,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,027,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-7.403881072998047,-7.403881072998047,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,028,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-3.876556396484375,-4.055267333984375,-0.178710938,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,028,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-3.876556396484375,-4.055267333984375,-0.178710938,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,028,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-3.876556396484375,-4.055267333984375,-0.178710938,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,029,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-8.870079040527344,-8.870079040527344,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,029,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-8.870079040527344,-8.395408630371094,0.474670410,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,029,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-8.870079040527344,-8.870079040527344,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,030,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-5.085487365722656,-5.087898254394531,-0.002410889,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,030,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-5.085487365722656,-5.087837219238281,-0.002349854,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,030,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-5.085487365722656,-5.085487365722656,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,031,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-5.4748687744140625,-5.4508819580078125,0.023986816,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,031,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-5.4748687744140625,-4.651298522949219,0.823570251,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,031,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-5.4748687744140625,-4.651313781738281,0.823554993,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,032,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_slip,w/o Slip,-7.1137237548828125,-6.6301116943359375,0.483612061,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,032,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_forbid,w/o Forbid,-7.1137237548828125,-7.1137542724609375,-0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,032,openrouter_grok4_mace_mp0_small,OpenRouter Grok-4,no_termination,w/o Term,-7.1137237548828125,-7.2280120849609375,-0.114288330,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
